132.468,38.04375,-78.47627,49.70969
133.470,38.04385,-78.47648,49.70969
134.471,38.04396,-78.4767,49.70969
135.471,38.04407,-78.47691,49.70969
136.470,38.04419,-78.4771,49.70969
137.470,38.0443,-78.47729,48.46695
138.469,38.04442,-78.47746,47.22421
139.469,38.04455,-78.47763,48.46695
140.468,38.04468,-78.4778,45.98147
141.469,38.04482,-78.47796,45.98147
142.470,38.04496,-78.47811,47.22421
143.466,38.04509,-78.47826,47.22421
144.470,38.04523,-78.4784,47.22421
145.469,38.04538,-78.47854,44.73873
146.467,38.04552,-78.47866,45.98147
147.470,38.04568,-78.47879,45.98147
148.469,38.04583,-78.4789,45.98147
149.470,38.04599,-78.479,44.73873
150.469,38.04615,-78.47909,43.49598
151.471,38.04631,-78.47917,43.49598
152.468,38.04647,-78.47924,42.25324
153.470,38.04662,-78.47929,42.25324
154.470,38.04678,-78.47934,39.76776
155.469,38.04693,-78.47939,38.52501
156.470,38.04708,-78.47944,38.52501
157.469,38.04722,-78.47948,36.03953
158.471,38.04735,-78.47953,37.28227
159.470,38.04749,-78.47958,36.03953
160.468,38.04762,-78.47962,36.03953
161.469,38.04776,-78.47965,36.03953
162.469,38.0479,-78.47969,37.28227
163.470,38.04805,-78.47974,38.52501
164.469,38.04821,-78.47978,38.52501
165.469,38.04836,-78.47984,38.52501
166.469,38.04851,-78.47988,38.52501
167.470,38.04866,-78.47993,39.76776
168.468,38.04882,-78.47999,41.0105
169.468,38.04899,-78.48004,43.49598
170.470,38.04916,-78.4801,44.73873
171.468,38.04933,-78.48016,45.98147
172.469,38.04951,-78.48022,45.98147
173.469,38.04969,-78.48029,47.22421
174.469,38.04987,-78.48035,45.98147
175.477,38.05004,-78.48042,47.22421
176.470,38.05022,-78.48048,45.98147
177.469,38.05039,-78.48055,45.98147
178.469,38.05055,-78.48061,44.73873
179.468,38.05072,-78.48068,43.49598
180.469,38.05088,-78.48075,45.98147
181.469,38.05105,-78.48083,45.98147
182.470,38.05123,-78.4809,45.98147
183.469,38.0514,-78.48096,45.98147
184.470,38.05156,-78.48103,45.98147
185.469,38.05173,-78.48112,45.98147
186.469,38.0519,-78.48119,45.98147
187.471,38.05207,-78.48126,47.22421
188.469,38.05225,-78.48134,45.98147
189.470,38.05242,-78.48141,47.22421
190.470,38.0526,-78.48149,45.98147
191.469,38.05277,-78.48158,45.98147
192.469,38.05293,-78.48167,45.98147
193.471,38.05311,-78.48174,44.73873
194.471,38.05327,-78.48182,44.73873
195.470,38.05342,-78.48189,43.49598
196.470,38.05357,-78.48196,43.49598
197.470,38.05371,-78.48204,42.25324
198.468,38.05387,-78.48214,41.0105
199.469,38.05401,-78.48225,41.0105
200.470,38.05414,-78.48234,41.0105
201.472,38.05429,-78.48246,42.25324
202.469,38.05443,-78.48258,42.25324
203.463,38.05457,-78.48271,42.25324
204.469,38.0547,-78.48283,42.25324
205.470,38.05484,-78.48296,43.49598
206.471,38.05498,-78.48309,43.49598
207.466,38.05511,-78.48324,43.49598
208.480,38.05524,-78.4834,44.73873
209.469,38.05536,-78.48356,45.98147
210.469,38.05547,-78.48372,44.73873
211.471,38.05559,-78.48389,45.98147
212.469,38.05569,-78.48406,44.73873
213.470,38.0558,-78.48424,43.49598
214.469,38.05589,-78.48441,42.25324
215.470,38.05598,-78.48459,42.25324
216.469,38.05606,-78.48477,41.0105
217.470,38.05614,-78.48495,41.0105
218.470,38.0562,-78.48514,41.0105
219.471,38.05627,-78.48532,39.76776
220.469,38.05632,-78.4855,39.76776
221.466,38.05637,-78.48568,37.28227
222.472,38.05641,-78.48586,37.28227
223.471,38.05645,-78.48603,37.28227
224.469,38.05649,-78.48621,36.03953
225.470,38.05651,-78.48637,34.79679
226.469,38.05654,-78.48653,32.3113
227.473,38.05656,-78.48668,29.82582
228.471,38.05658,-78.48682,28.58307
229.468,38.05659,-78.48697,28.58307
230.465,38.05661,-78.4871,27.34033
231.469,38.05662,-78.48722,26.09759
232.469,38.05664,-78.48733,21.12662
233.466,38.05664,-78.48742,19.88388
234.471,38.05665,-78.4875,17.39839
235.466,38.05665,-78.48756,14.91291
236.469,38.05666,-78.48763,13.67017
237.470,38.05666,-78.4877,12.42742
238.469,38.05667,-78.48777,13.67017
239.472,38.05667,-78.48785,14.91291
240.471,38.05667,-78.48793,17.39839
241.470,38.05667,-78.48801,16.15565
242.471,38.05667,-78.4881,17.39839
243.470,38.05668,-78.48817,16.15565
244.468,38.05669,-78.48824,14.91291
245.469,38.05669,-78.4883,12.42742
246.374,38.0567,-78.48833,8.699197
247.470,38.0567,-78.48836,4.97097
248.362,38.05671,-78.48837,3.728227
249.470,38.05671,-78.48837,2.485485
250.366,38.05671,-78.48838,0
251.461,38.05672,-78.48839,0
252.373,38.05672,-78.48839,0
253.644,38.05671,-78.48839,0
254.354,38.05671,-78.48839,0
255.381,38.05671,-78.48839,0
256.364,38.05671,-78.48838,0
257.380,38.05671,-78.48839,0
258.360,38.05671,-78.48839,0
259.381,38.05671,-78.48839,0
260.361,38.05671,-78.48839,0
261.985,38.05671,-78.48839,0
262.363,38.05671,-78.48839,0
263.383,38.05671,-78.48838,0
264.355,38.05671,-78.48838,0
265.383,38.05671,-78.48839,0
266.366,38.05671,-78.48839,0
267.372,38.05671,-78.48839,0
268.364,38.0567,-78.48839,0
269.380,38.0567,-78.48839,0
270.363,38.0567,-78.48839,0
271.380,38.05669,-78.48838,0
272.363,38.05669,-78.48839,0
273.379,38.05669,-78.48839,0
274.363,38.05669,-78.48839,0
275.381,38.05669,-78.48839,0
276.366,38.05669,-78.48839,0
277.380,38.05669,-78.48839,0
278.365,38.05669,-78.48839,0
279.379,38.05669,-78.48839,0
280.365,38.05669,-78.48839,0
281.381,38.05669,-78.4884,0
282.359,38.05669,-78.4884,0
283.380,38.0567,-78.48841,0
284.365,38.0567,-78.48842,0
285.368,38.0567,-78.48842,0
286.360,38.0567,-78.48843,0
287.380,38.05671,-78.48843,0
288.358,38.05671,-78.48843,0
289.381,38.05671,-78.48843,0
290.365,38.05671,-78.48843,0
291.382,38.05672,-78.48843,0
292.362,38.05671,-78.48843,0
293.380,38.05671,-78.48843,0
294.723,38.05671,-78.48843,1.242742
295.379,38.05671,-78.48843,1.242742
296.364,38.05671,-78.48846,4.97097
297.379,38.05671,-78.48849,4.97097
298.363,38.05672,-78.48854,8.699197
299.470,38.05672,-78.48861,13.67017
300.470,38.05674,-78.4887,17.39839
301.470,38.05675,-78.48882,22.36936
302.470,38.05676,-78.48895,22.36936
303.469,38.05679,-78.48908,28.58307
304.469,38.0568,-78.48923,29.82582
305.470,38.05682,-78.4894,32.3113
306.470,38.05684,-78.48959,37.28227
307.470,38.05686,-78.48979,38.52501
308.470,38.05688,-78.49,41.0105
309.470,38.0569,-78.49023,43.49598
310.468,38.05693,-78.49045,45.98147
311.470,38.05695,-78.49067,45.98147
312.470,38.05698,-78.4909,45.98147
313.468,38.057,-78.49113,45.98147
314.467,38.05703,-78.49136,45.98147
315.469,38.05705,-78.49158,45.98147
316.469,38.05708,-78.49181,45.98147
317.466,38.0571,-78.49204,47.22421
318.470,38.05713,-78.49227,47.22421
319.470,38.05715,-78.4925,47.22421
320.468,38.05717,-78.49272,45.98147
321.470,38.0572,-78.49296,45.98147
322.471,38.05723,-78.49319,45.98147
323.470,38.05725,-78.49342,45.98147
324.467,38.05728,-78.49365,47.22421
325.469,38.05731,-78.4939,48.46695
326.471,38.05733,-78.49413,48.46695
327.468,38.05736,-78.49438,49.70969
328.469,38.05739,-78.49463,49.70969
329.471,38.05742,-78.49487,49.70969
330.470,38.05744,-78.49512,49.70969
331.470,38.05747,-78.49538,50.95244
332.471,38.05749,-78.49562,50.95244
333.470,38.05751,-78.49586,48.46695
334.470,38.05753,-78.49609,47.22421
335.469,38.05754,-78.49629,43.49598
336.471,38.05755,-78.49647,39.76776
337.470,38.05757,-78.49663,33.55404
338.472,38.05758,-78.49677,31.06856
339.469,38.05759,-78.49691,28.58307
340.470,38.0576,-78.49702,24.85485
341.470,38.05761,-78.49713,22.36936
342.471,38.05762,-78.49722,21.12662
343.470,38.05763,-78.49731,17.39839
344.470,38.05764,-78.49738,14.91291
345.469,38.05764,-78.49743,12.42742
346.364,38.05764,-78.49747,8.699197
347.470,38.05764,-78.49747,2.485485
348.362,38.05764,-78.49747,2.485485
349.466,38.05764,-78.49747,0
350.363,38.05764,-78.49747,0
351.469,38.05764,-78.49747,0
352.363,38.05764,-78.49747,0
353.466,38.05764,-78.49747,0
354.362,38.05764,-78.49747,0
355.470,38.05764,-78.49747,0
356.363,38.05764,-78.49747,0
357.470,38.05764,-78.49747,0
358.363,38.05764,-78.49747,0
360.364,38.05764,-78.49747,0
362.363,38.05764,-78.49747,0
363.470,38.05764,-78.49747,0
364.362,38.05764,-78.49747,0
365.470,38.05764,-78.49747,0
366.365,38.05764,-78.49747,0
367.472,38.05764,-78.49747,0
368.363,38.05764,-78.49747,0
369.470,38.05764,-78.49747,0
370.365,38.05764,-78.49747,0
371.469,38.05764,-78.49748,4.97097
372.365,38.05764,-78.49753,4.97097
373.471,38.05763,-78.49759,9.941939
374.469,38.05758,-78.49766,16.15565
375.470,38.05751,-78.4977,18.64114
376.466,38.05743,-78.49773,19.88388
377.469,38.05736,-78.49774,19.88388
378.469,38.05728,-78.49775,21.12662
379.469,38.0572,-78.49774,22.36936
380.471,38.05712,-78.4977,22.36936
381.466,38.05704,-78.49765,23.6121
382.463,38.05698,-78.49756,23.6121
383.471,38.05694,-78.49746,23.6121
384.470,38.05693,-78.49734,23.6121
385.470,38.05692,-78.4972,24.85485
386.470,38.05692,-78.49708,24.85485
387.470,38.05692,-78.49696,26.09759
388.470,38.05692,-78.49684,24.85485
389.470,38.05692,-78.49673,23.6121
390.471,38.05691,-78.49664,21.12662
391.469,38.05688,-78.49655,18.64114
392.469,38.05684,-78.49648,17.39839
393.470,38.05679,-78.49641,17.39839
394.471,38.05674,-78.49638,16.15565
395.469,38.05669,-78.49635,11.18468
396.365,38.05666,-78.49634,8.699197
397.469,38.05666,-78.49633,3.728227
398.363,38.05665,-78.49633,1.242742
399.469,38.05665,-78.49633,0
400.364,38.05665,-78.49633,0
401.469,38.05665,-78.49634,0
402.359,38.05664,-78.49633,1.242742
403.469,38.05659,-78.49632,6.213712
404.470,38.05653,-78.49629,13.67017
405.470,38.05645,-78.4963,17.39839
406.471,38.05637,-78.49634,19.88388
407.469,38.05629,-78.49638,23.6121
408.471,38.05619,-78.49644,26.09759
409.470,38.05609,-78.49652,27.34033
410.469,38.05598,-78.4966,32.3113
411.471,38.05586,-78.49668,32.3113
412.468,38.05575,-78.49677,33.55404
413.469,38.05563,-78.49684,32.3113
414.470,38.05552,-78.49692,32.3113
415.470,38.0554,-78.497,32.3113
416.469,38.05529,-78.49708,32.3113
417.469,38.05518,-78.49716,33.55404
418.471,38.05506,-78.49725,33.55404
419.469,38.05495,-78.49734,33.55404
420.471,38.05483,-78.49744,34.79679
421.469,38.05471,-78.49754,34.79679
422.467,38.0546,-78.49763,33.55404
423.471,38.0545,-78.49772,33.55404
424.470,38.05439,-78.4978,31.06856
425.469,38.05429,-78.49789,31.06856
426.469,38.05419,-78.49797,29.82582
427.468,38.0541,-78.49805,29.82582
428.470,38.05401,-78.49812,27.34033
429.470,38.05392,-78.49818,27.34033
430.469,38.05382,-78.49825,27.34033
431.470,38.05374,-78.49831,26.09759
432.468,38.05365,-78.49837,24.85485
433.471,38.05357,-78.49843,24.85485
434.468,38.05349,-78.49849,23.6121
435.470,38.05342,-78.49854,22.36936
436.469,38.05337,-78.49859,18.64114
437.472,38.05331,-78.49863,16.15565
438.468,38.05326,-78.49867,16.15565
439.423,38.05321,-78.49872,16.15565
440.469,38.05315,-78.49876,16.15565
441.469,38.0531,-78.49881,16.15565
442.471,38.05305,-78.49885,16.15565
443.468,38.05301,-78.49887,11.18468
444.361,38.05299,-78.49889,8.699197
445.471,38.05299,-78.49889,3.728227
446.363,38.05299,-78.49889,1.242742
447.459,38.05299,-78.49889,0
448.365,38.05299,-78.49889,0
449.470,38.05299,-78.49889,0
450.365,38.05298,-78.49888,0
451.470,38.05297,-78.49888,0
452.365,38.05297,-78.49888,0
453.469,38.05297,-78.49887,0
454.364,38.05297,-78.49887,0
455.470,38.05297,-78.49887,0
456.363,38.05297,-78.49887,0
457.471,38.05297,-78.49888,0
458.360,38.05297,-78.49888,0
459.473,38.05297,-78.49888,0
460.364,38.05297,-78.49888,0
461.470,38.05297,-78.49888,0
462.364,38.05297,-78.49888,0
463.470,38.05297,-78.49889,0
464.362,38.05297,-78.49889,0
465.472,38.05297,-78.49889,0
469.468,38.05297,-78.49889,0
470.367,38.05297,-78.49889,0
471.471,38.05297,-78.49889,0
472.364,38.05297,-78.49889,0
473.471,38.05297,-78.49889,0
474.364,38.05297,-78.49889,0
475.470,38.05297,-78.49889,0
476.365,38.05297,-78.49889,0
477.471,38.05296,-78.49889,0
478.351,38.05296,-78.49889,0
479.456,38.05296,-78.49889,0
480.354,38.05296,-78.49889,0
481.473,38.05296,-78.49889,0
482.363,38.05296,-78.49889,0
483.467,38.05296,-78.49889,0
484.364,38.05296,-78.49889,0
485.471,38.05295,-78.49888,0
486.359,38.05296,-78.49889,0
487.469,38.05296,-78.49889,0
488.363,38.05296,-78.49888,0
489.464,38.05296,-78.49888,0
490.363,38.05296,-78.49888,0
491.469,38.05295,-78.49887,0
492.357,38.05296,-78.49887,0
493.471,38.05296,-78.49887,0
505.371,38.05297,-78.49887,0
506.362,38.05296,-78.49888,0
507.373,38.05295,-78.49887,0
508.364,38.05294,-78.49887,0
509.373,38.05295,-78.49887,0
510.362,38.05295,-78.49887,0
511.375,38.05294,-78.49887,0
512.356,38.05293,-78.49886,0
513.376,38.05293,-78.49886,0
514.354,38.05292,-78.49886,0
515.380,38.05292,-78.49886,0
516.357,38.05292,-78.49886,0
517.367,38.05291,-78.49886,0
518.354,38.05291,-78.49886,0
519.437,38.05292,-78.49886,0
520.371,38.05292,-78.49886,0
521.378,38.05292,-78.49886,0
522.364,38.05292,-78.49886,0
523.381,38.05292,-78.49886,0
553.378,38.05296,-78.49889,1.242742
554.364,38.05294,-78.49889,1.242742
555.381,38.05291,-78.49892,2.485485
556.364,38.05287,-78.49895,11.18468
557.473,38.05281,-78.49899,13.67017
558.470,38.05274,-78.49899,16.15565
559.468,38.05266,-78.49897,18.64114
560.470,38.05258,-78.49892,21.12662
561.470,38.0525,-78.49886,23.6121
562.469,38.05241,-78.49878,26.09759
563.469,38.05231,-78.4987,28.58307
564.471,38.05221,-78.4986,32.3113
565.471,38.0521,-78.4985,32.3113
566.471,38.05199,-78.49839,33.55404
567.470,38.05189,-78.49829,33.55404
568.469,38.05179,-78.49818,34.79679
569.473,38.05169,-78.49808,33.55404
570.470,38.05159,-78.49799,32.3113
571.469,38.05151,-78.4979,29.82582
572.469,38.05141,-78.49783,28.58307
573.471,38.05133,-78.49776,29.82582
574.470,38.05125,-78.49769,28.58307
575.470,38.05118,-78.49763,26.09759
576.470,38.0511,-78.49757,24.85485
577.468,38.05104,-78.49751,24.85485
578.468,38.051,-78.4975,12.42742
579.364,38.05099,-78.4975,12.42742
580.470,38.05099,-78.49751,12.42742
581.365,38.05097,-78.49752,6.213712
582.470,38.05095,-78.49753,4.97097
583.363,38.05093,-78.49756,7.456454
584.469,38.05091,-78.4976,8.699197
585.365,38.05088,-78.49762,9.941939
586.470,38.05085,-78.49763,9.941939
587.364,38.05083,-78.49766,11.18468
588.469,38.05081,-78.49767,8.699197
589.364,38.05079,-78.4977,6.213712
590.471,38.05078,-78.49773,6.213712
591.364,38.05077,-78.49776,6.213712
592.470,38.05077,-78.4978,6.213712
593.365,38.05077,-78.49783,4.97097
594.469,38.05075,-78.49786,6.213712
595.360,38.05074,-78.49788,6.213712
596.471,38.05072,-78.49788,3.728227
597.360,38.05071,-78.49788,3.728227
598.465,38.0507,-78.49787,2.485485
599.361,38.0507,-78.49788,0
600.470,38.0507,-78.49789,0
601.361,38.05071,-78.49789,0
602.468,38.05071,-78.49789,2.485485
603.360,38.05072,-78.49789,2.485485
604.470,38.05072,-78.49789,0
605.362,38.05071,-78.49789,0
606.471,38.05071,-78.4979,0
607.365,38.05071,-78.4979,0
608.465,38.0507,-78.49789,2.485485
609.364,38.05069,-78.49788,2.485485
610.469,38.05069,-78.49786,4.97097
611.363,38.05069,-78.49785,3.728227
612.468,38.0507,-78.49784,2.485485
613.362,38.0507,-78.49784,1.242742
614.460,38.05071,-78.49785,0
615.365,38.05071,-78.49785,0
616.459,38.0507,-78.49784,0
617.367,38.05072,-78.49784,0
618.376,38.05073,-78.49784,0
619.366,38.05073,-78.49784,0
620.381,38.05074,-78.49784,0
621.364,38.05075,-78.49784,0
622.381,38.05076,-78.49783,0
623.363,38.05076,-78.49783,0
624.378,38.05077,-78.49783,0
625.496,38.05076,-78.49783,0
626.368,38.05076,-78.49784,0
627.365,38.05075,-78.49784,0
628.375,38.05075,-78.49784,0
632.378,38.05078,-78.49776,8.699197
633.363,38.05081,-78.49772,8.699197
634.378,38.05083,-78.49769,9.941939
635.364,38.05085,-78.49766,9.941939
636.379,38.05087,-78.49764,9.941939
637.361,38.05089,-78.49763,8.699197
638.380,38.0509,-78.4976,6.213712
639.365,38.0509,-78.49758,4.97097
640.380,38.0509,-78.49757,3.728227
641.365,38.05091,-78.49756,2.485485
642.380,38.05091,-78.49755,2.485485
643.364,38.05091,-78.49755,1.242742
644.379,38.05091,-78.49754,0
645.361,38.05092,-78.49753,0
646.378,38.05092,-78.49752,0
653.363,38.05092,-78.49752,0
654.380,38.05092,-78.49752,0
655.365,38.05092,-78.49752,0
656.381,38.05092,-78.49752,0
657.361,38.05092,-78.49752,0
658.380,38.05092,-78.49752,0
659.363,38.05092,-78.49752,0
660.383,38.05092,-78.49752,0
661.363,38.05092,-78.49752,0
662.382,38.05092,-78.49752,0
663.364,38.05092,-78.49752,0
664.381,38.05092,-78.49752,0
665.363,38.05092,-78.49752,0
666.380,38.05092,-78.49752,0
667.363,38.05092,-78.49752,0
668.379,38.05092,-78.49752,0
669.364,38.05092,-78.49752,0
670.380,38.05092,-78.49752,0
671.363,38.05092,-78.49752,0
672.380,38.05092,-78.49752,0
673.364,38.05095,-78.49747,1.242742
674.381,38.05095,-78.49745,2.485485
675.364,38.05094,-78.49743,4.97097
676.381,38.05092,-78.49739,8.699197
677.368,38.05088,-78.49735,11.18468
678.467,38.05083,-78.49731,18.64114
679.468,38.05078,-78.49725,18.64114
680.470,38.05071,-78.49718,23.6121
681.470,38.05063,-78.49709,26.09759
682.469,38.05054,-78.497,28.58307
683.469,38.05045,-78.49692,31.06856
684.471,38.05035,-78.49683,31.06856
685.455,38.05026,-78.49676,31.06856
686.471,38.05014,-78.49668,32.3113
687.456,38.05004,-78.4966,32.3113
688.469,38.04993,-78.49651,32.3113
689.470,38.04984,-78.49643,32.3113
690.470,38.04973,-78.49634,32.3113
691.471,38.04962,-78.49623,32.3113
692.470,38.04951,-78.49612,32.3113
693.487,38.0494,-78.49601,32.3113
694.471,38.0493,-78.49591,33.55404
695.471,38.04918,-78.4958,32.3113
696.469,38.04909,-78.4957,31.06856
697.470,38.049,-78.49559,31.06856
698.471,38.04891,-78.49547,29.82582
699.471,38.04885,-78.49535,28.58307
700.470,38.04879,-78.49522,27.34033
701.471,38.04875,-78.49509,27.34033
702.469,38.04872,-78.49496,26.09759
703.470,38.04869,-78.49483,27.34033
704.470,38.04867,-78.49467,31.06856
705.471,38.04865,-78.49451,33.55404
706.470,38.04861,-78.49435,33.55404
707.470,38.04856,-78.49419,34.79679
708.473,38.0485,-78.49401,34.79679
709.470,38.04844,-78.49385,37.28227
710.471,38.04837,-78.4937,36.03953
711.472,38.04827,-78.49357,36.03953
712.471,38.04816,-78.49345,34.79679
713.469,38.04806,-78.49335,32.3113
714.470,38.04795,-78.49327,31.06856
715.472,38.04784,-78.49321,29.82582
716.471,38.04774,-78.49316,28.58307
717.469,38.04764,-78.49312,27.34033
718.474,38.04753,-78.49309,27.34033
719.470,38.04742,-78.49308,29.82582
720.463,38.04731,-78.49309,28.58307
721.465,38.04722,-78.4931,26.09759
722.473,38.04712,-78.49312,22.36936
723.467,38.04704,-78.49313,23.6121
724.472,38.04696,-78.49314,23.6121
725.470,38.04688,-78.49314,19.88388
726.469,38.04682,-78.49314,18.64114
727.470,38.04677,-78.49314,16.15565
728.466,38.04673,-78.49314,13.67017
729.367,38.0467,-78.49313,7.456454
730.467,38.04668,-78.49313,7.456454
731.364,38.04668,-78.49313,7.456454
732.469,38.04667,-78.49313,0
733.365,38.04667,-78.49314,0
734.469,38.04666,-78.49314,0
735.363,38.04666,-78.49315,0
736.472,38.04666,-78.49315,0
737.363,38.04665,-78.49315,0
738.468,38.04664,-78.49315,2.485485
739.365,38.0466,-78.49315,6.213712
740.380,38.04656,-78.49314,9.941939
741.471,38.0465,-78.49312,13.67017
742.476,38.04646,-78.49308,13.67017
743.470,38.04641,-78.49302,14.91291
744.467,38.04641,-78.49293,18.64114
745.470,38.0464,-78.49282,19.88388
746.464,38.04639,-78.49271,23.6121
747.457,38.04638,-78.49257,26.09759
748.471,38.04637,-78.49243,29.82582
749.466,38.04635,-78.49228,29.82582
750.471,38.04632,-78.49212,31.06856
751.470,38.0463,-78.49195,33.55404
752.469,38.04629,-78.49178,33.55404
753.471,38.04627,-78.49161,33.55404
754.473,38.04625,-78.49143,33.55404
755.471,38.04623,-78.49126,36.03953
756.469,38.04621,-78.49108,36.03953
757.470,38.04618,-78.49091,34.79679
758.472,38.04616,-78.49075,33.55404
759.469,38.04615,-78.49059,32.3113
760.470,38.04614,-78.49044,32.3113
761.467,38.04612,-78.4903,31.06856
762.469,38.04609,-78.49015,29.82582
763.470,38.04608,-78.49001,29.82582
764.470,38.04607,-78.48987,29.82582
765.471,38.04604,-78.48971,29.82582
766.470,38.04602,-78.48956,29.82582
767.472,38.04601,-78.4894,31.06856
768.470,38.04598,-78.48923,32.3113
769.470,38.04596,-78.48907,33.55404
770.470,38.04594,-78.4889,34.79679
771.473,38.04592,-78.48872,34.79679
772.472,38.0459,-78.48855,36.03953
773.469,38.04588,-78.48838,34.79679
774.471,38.04586,-78.48821,33.55404
775.471,38.04584,-78.48804,33.55404
776.470,38.04583,-78.48788,33.55404
777.470,38.04581,-78.48772,32.3113
778.469,38.04578,-78.48757,32.3113
779.471,38.04576,-78.48741,31.06856
780.468,38.04575,-78.48727,31.06856
781.470,38.04573,-78.48711,29.82582
782.477,38.04572,-78.48696,29.82582
783.474,38.0457,-78.48681,29.82582
784.469,38.04568,-78.48666,28.58307
785.469,38.04567,-78.48652,29.82582
786.469,38.04565,-78.48637,29.82582
787.472,38.04563,-78.48622,31.06856
788.471,38.04561,-78.48607,29.82582
789.470,38.04559,-78.48592,29.82582
790.470,38.04558,-78.48579,28.58307
791.470,38.04557,-78.48565,28.58307
792.471,38.04556,-78.48551,28.58307
793.471,38.04554,-78.48537,27.34033
794.470,38.04552,-78.48524,28.58307
795.471,38.04551,-78.48512,26.09759
